rider_id,age,ratings,restaurant_lat,restaurant_long,delivery_lat,delivery_long,weather,traffic,vehicle_condition,order_type,vehicle_type,multiple_deliveries,festival,city_type,time,city_name,distance_km,day,month,day_of_week,is_weekend,pickup_time,order_time_hour,time_of_day
BANGRES010DEL03 ,21.0,4.9,12.933298,77.614293,13.023298,77.704293,windy,medium,3,drinks,motorcycle,2.0,no,metropolitian,36.0,BANG,13.97,3,12,Saturday,1,15.0,17.0,afternoon
BANGRES12DEL02 ,28.0,4.8,12.939496,77.625999,12.989496,77.675999,fog,low,2,drinks,motorcycle,,no,metropolitian,18.0,BANG,7.76,24,3,Thursday,0,5.0,23.0,night
VADRES04DEL01 ,24.0,4.9,,,,,fog,medium,2,meal,scooter,1.0,no,urban,17.0,VAD,,30,3,Wednesday,0,15.0,16.0,afternoon
HYDRES14DEL01 ,33.0,4.4,17.426228,78.407495,17.436228,78.417495,sandstorms,low,3,snack,motorcycle,1.0,no,metropolitian,28.0,HYD,1.54,3,5,Tuesday,0,10.0,8.0,morning
BANGRES11DEL03 ,20.0,4.6,12.934365,77.616155,13.024365,77.706155,fog,jam,3,buffet,motorcycle,0.0,yes,metropolitian,44.0,BANG,13.97,18,3,Friday,0,15.0,20.0,evening
COIMBRES13DEL03 ,31.0,4.3,11.003669,76.976494,11.063669,77.036494,windy,low,3,snack,motorcycle,1.0,no,metropolitian,20.0,COIMB,9.35,13,3,Sunday,1,15.0,23.0,night
PUNERES05DEL03 ,,,18.543626,73.905101,18.573626,73.935101,stormy,low,1,snack,scooter,0.0,no,,19.0,PUNE,4.6,3,9,Saturday,1,,,
VADRES20DEL01 ,36.0,5.0,22.311358,73.164798,22.381358,73.234798,fog,jam,2,snack,motorcycle,1.0,no,metropolitian,35.0,VAD,10.6,31,3,Thursday,0,10.0,19.0,evening
CHENRES19DEL01 ,31.0,4.2,12.986047,80.218114,13.096047,80.328114,sandstorms,jam,3,meal,motorcycle,1.0,no,metropolitian,50.0,CHEN,17.08,23,3,Wednesday,0,10.0,21.0,evening
HYDRES02DEL03 ,39.0,4.1,17.41233,78.449654,17.47233,78.509654,stormy,jam,2,meal,scooter,1.0,no,metropolitian,34.0,HYD,9.22,24,3,Thursday,0,5.0,21.0,evening
SURRES010DEL02 ,29.0,4.6,21.17106,72.789292,21.25106,72.869292,sunny,jam,1,meal,electric_scooter,,no,metropolitian,17.0,SUR,12.16,3,12,Saturday,1,15.0,19.0,evening
SURRES03DEL01 ,29.0,4.6,21.186884,72.793616,21.226884,72.833616,sandstorms,high,2,snack,scooter,0.0,no,urban,23.0,SUR,6.08,3,3,Thursday,0,10.0,14.0,afternoon
COIMBRES17DEL03 ,37.0,4.9,11.026117,76.944652,11.056117,76.974652,fog,medium,3,buffet,motorcycle,1.0,no,metropolitian,27.0,COIMB,4.67,3,9,Saturday,1,10.0,18.0,evening
VADRES08DEL01 ,33.0,4.7,,,,,cloudy,high,3,snack,motorcycle,0.0,no,urban,26.0,VAD,,17,3,Thursday,0,10.0,12.0,morning
MUMRES08DEL01 ,31.0,3.9,19.065838,72.832658,19.135838,72.902658,cloudy,low,2,buffet,scooter,1.0,no,metropolitian,35.0,MUM,10.71,18,3,Friday,0,10.0,23.0,night
VADRES18DEL01 ,37.0,4.6,,,,,windy,high,3,drinks,motorcycle,1.0,no,urban,41.0,VAD,,19,3,Saturday,1,5.0,12.0,morning
BANGRES04DEL03 ,26.0,4.4,12.98041,77.640489,13.04041,77.700489,sandstorms,low,3,buffet,motorcycle,0.0,no,,23.0,BANG,9.31,3,7,Sunday,1,10.0,23.0,night
COIMBRES02DEL01 ,24.0,4.6,11.022477,76.995667,11.132477,77.105667,stormy,medium,3,snack,motorcycle,0.0,no,metropolitian,30.0,COIMB,17.14,3,4,Sunday,1,10.0,17.0,afternoon
RANCHIRES12DEL02 ,23.0,4.8,,,,,windy,low,2,buffet,scooter,1.0,no,metropolitian,19.0,RANCHI,,4,3,Friday,0,10.0,10.0,morning
VADRES18DEL01 ,36.0,4.9,,,,,windy,low,2,buffet,scooter,1.0,no,metropolitian,27.0,VAD,,3,11,Thursday,0,15.0,9.0,morning
MYSRES13DEL01 ,39.0,4.8,12.310972,76.659264,12.350972,76.699264,cloudy,high,3,snack,motorcycle,1.0,no,metropolitian,28.0,MYS,6.22,4,1,Tuesday,0,15.0,12.0,morning
COIMBRES03DEL02 ,20.0,4.7,11.025083,77.015393,11.105083,77.095393,sandstorms,medium,3,drinks,motorcycle,1.0,no,metropolitian,24.0,COIMB,12.46,20,3,Sunday,1,10.0,17.0,afternoon
MYSRES16DEL02 ,20.0,5.0,12.316967,76.603067,12.446967,76.733067,cloudy,jam,3,meal,motorcycle,1.0,no,urban,36.0,MYS,20.21,31,3,Thursday,0,15.0,19.0,evening
KOLRES04DEL03 ,29.0,4.3,22.538731,88.364878,22.598731,88.424878,sandstorms,low,3,buffet,motorcycle,0.0,no,metropolitian,28.0,KOL,9.08,13,2,Sunday,1,5.0,23.0,night
COIMBRES11DEL01 ,36.0,4.8,11.001753,76.986241,11.111753,77.096241,fog,medium,1,drinks,motorcycle,1.0,no,urban,31.0,COIMB,17.14,29,3,Tuesday,0,5.0,18.0,evening
VADRES13DEL03 ,36.0,4.0,22.310237,73.158921,22.400237,73.248921,sunny,jam,3,meal,motorcycle,3.0,no,metropolitian,44.0,VAD,13.63,16,3,Wednesday,0,5.0,20.0,evening
RANCHIRES04DEL02 ,22.0,4.8,23.359033,85.325347,23.439033,85.405347,windy,low,2,drinks,scooter,1.0,no,metropolitian,15.0,RANCHI,12.07,14,3,Monday,0,15.0,22.0,night
PUNERES18DEL01 ,38.0,4.4,18.593481,73.785901,18.663481,73.855901,windy,medium,3,buffet,motorcycle,1.0,no,metropolitian,33.0,PUNE,10.72,31,3,Thursday,0,5.0,17.0,afternoon
SURRES01DEL02 ,39.0,4.9,21.186438,72.794115,21.236438,72.844115,fog,jam,3,buffet,motorcycle,0.0,no,metropolitian,30.0,SUR,7.6,17,3,Thursday,0,15.0,19.0,evening
INDORES08DEL02 ,24.0,4.9,22.725748,75.898497,22.775748,75.948497,stormy,medium,2,snack,scooter,1.0,no,metropolitian,22.0,INDO,7.56,28,3,Monday,0,10.0,18.0,evening
VADRES18DEL01 ,30.0,4.1,,,,,fog,low,3,snack,motorcycle,0.0,no,metropolitian,43.0,VAD,,4,4,Monday,0,10.0,23.0,night
HYDRES18DEL03 ,35.0,4.8,17.450851,78.379347,17.540851,78.469347,fog,medium,3,meal,motorcycle,3.0,no,metropolitian,48.0,HYD,13.83,3,4,Sunday,1,10.0,17.0,afternoon
CHENRES07DEL03 ,33.0,4.5,13.081878,80.248519,13.171878,80.338519,stormy,low,1,drinks,electric_scooter,1.0,no,metropolitian,19.0,CHEN,13.97,3,4,Sunday,1,15.0,23.0,night
KOCRES010DEL01 ,39.0,4.7,10.035573,76.336958,10.105573,76.406958,windy,medium,2,snack,motorcycle,1.0,no,urban,21.0,KOC,10.92,14,2,Monday,0,5.0,18.0,evening
VADRES11DEL02 ,31.0,4.3,22.308096,73.167753,22.388096,73.247753,windy,jam,2,drinks,motorcycle,0.0,no,metropolitian,44.0,VAD,12.12,25,3,Friday,0,10.0,21.0,evening
CHENRES20DEL01 ,37.0,4.5,12.975996,80.221898,12.985996,80.231898,windy,low,1,drinks,scooter,0.0,no,metropolitian,26.0,CHEN,1.55,17,3,Thursday,0,15.0,8.0,morning
MYSRES04DEL03 ,37.0,4.7,12.3085,76.665808,12.3385,76.695808,windy,low,2,buffet,scooter,1.0,no,metropolitian,26.0,MYS,4.66,4,1,Tuesday,0,5.0,22.0,night
MUMRES13DEL01 ,33.0,5.0,19.178321,72.834715,19.188321,72.844715,windy,high,2,meal,motorcycle,1.0,no,metropolitian,31.0,MUM,1.53,19,3,Saturday,1,5.0,11.0,morning
RANCHIRES03DEL03 ,24.0,4.6,,,,,stormy,low,1,meal,scooter,1.0,no,urban,19.0,RANCHI,,3,7,Sunday,1,15.0,23.0,night
JAPRES08DEL02 ,33.0,4.5,26.910262,75.783013,26.990262,75.863013,sunny,jam,2,snack,scooter,0.0,no,metropolitian,18.0,JAP,11.92,3,2,Thursday,0,5.0,19.0,evening
ALHRES12DEL01 ,39.0,4.7,25.443994,81.860187,25.513994,81.930187,fog,medium,1,meal,motorcycle,1.0,no,metropolitian,38.0,ALH,10.49,16,2,Wednesday,0,15.0,18.0,evening
RANCHIRES11DEL03 ,37.0,4.6,23.359194,85.325447,23.449194,85.415447,cloudy,medium,2,snack,motorcycle,1.0,no,metropolitian,32.0,RANCHI,13.58,29,3,Tuesday,0,10.0,18.0,evening
HYDRES19DEL02 ,25.0,4.9,17.458998,78.500366,17.508998,78.550366,sandstorms,low,1,meal,scooter,1.0,no,metropolitian,17.0,HYD,7.68,3,7,Sunday,1,5.0,22.0,night
PUNERES17DEL03 ,28.0,4.8,18.530963,73.828972,18.590963,73.888972,fog,medium,2,buffet,scooter,1.0,no,urban,11.0,PUNE,9.19,3,3,Thursday,0,5.0,19.0,evening
MYSRES010DEL01 ,38.0,4.7,12.321214,76.621094,12.361214,76.661094,windy,high,1,buffet,motorcycle,1.0,no,metropolitian,31.0,MYS,6.22,30,3,Wednesday,0,10.0,13.0,afternoon
JAPRES03DEL01 ,,,26.913483,75.803139,26.983483,75.873139,sandstorms,medium,3,drinks,motorcycle,0.0,no,metropolitian,43.0,JAP,10.43,3,12,Saturday,1,,,
MYSRES04DEL03 ,31.0,4.6,12.3085,76.665808,12.3685,76.725808,windy,medium,3,meal,motorcycle,0.0,no,metropolitian,25.0,MYS,9.33,19,3,Saturday,1,10.0,17.0,afternoon
MUMRES06DEL03 ,25.0,4.8,19.055831,72.833984,19.115831,72.893984,cloudy,jam,1,snack,motorcycle,1.0,no,metropolitian,22.0,MUM,9.18,15,3,Tuesday,0,15.0,19.0,evening
MYSRES18DEL01 ,35.0,4.9,12.337928,76.617889,12.407928,76.687889,fog,jam,3,drinks,motorcycle,3.0,no,metropolitian,43.0,MYS,10.88,3,2,Thursday,0,5.0,21.0,evening
RANCHIRES18DEL01 ,39.0,4.7,23.351489,85.324253,23.421489,85.394253,fog,jam,3,buffet,motorcycle,1.0,yes,metropolitian,42.0,RANCHI,10.57,31,3,Thursday,0,10.0,19.0,evening
INDORES06DEL02 ,38.0,3.9,22.728163,75.884212,22.808163,75.964212,stormy,jam,2,meal,motorcycle,0.0,no,metropolitian,42.0,INDO,12.1,3,6,Friday,0,10.0,19.0,evening
CHENRES15DEL03 ,35.0,4.7,13.026286,80.275235,13.056286,80.305235,fog,jam,2,drinks,motorcycle,1.0,no,metropolitian,34.0,CHEN,4.66,21,3,Monday,0,10.0,21.0,evening
JAPRES07DEL02 ,29.0,4.7,26.766536,75.837333,26.786536,75.857333,sandstorms,low,2,snack,motorcycle,1.0,no,metropolitian,17.0,JAP,2.98,3,1,Monday,0,15.0,9.0,morning
SURRES18DEL03 ,27.0,4.6,21.149834,72.778666,21.179834,72.808666,stormy,jam,2,snack,scooter,0.0,no,metropolitian,25.0,SUR,4.56,24,3,Thursday,0,5.0,20.0,evening
MYSRES04DEL03 ,38.0,4.3,12.3085,76.665808,12.3985,76.755808,sandstorms,jam,3,meal,motorcycle,1.0,yes,semi-urban,54.0,MYS,13.99,4,4,Monday,0,10.0,21.0,evening
SURRES19DEL01 ,36.0,4.9,21.149669,72.772629,21.219669,72.842629,windy,low,1,buffet,motorcycle,0.0,no,metropolitian,21.0,SUR,10.64,3,2,Thursday,0,15.0,23.0,night
HYDRES04DEL01 ,26.0,4.0,17.411028,78.329645,17.451028,78.369645,cloudy,high,2,buffet,motorcycle,,no,metropolitian,34.0,HYD,6.15,4,1,Tuesday,0,10.0,15.0,afternoon
KNPRES16DEL03 ,26.0,4.1,26.482581,80.315628,26.572581,80.405628,fog,jam,1,meal,motorcycle,1.0,no,metropolitian,36.0,KNP,13.43,2,12,Friday,0,5.0,19.0,evening
MYSRES12DEL03 ,36.0,4.9,12.284747,76.625861,12.344747,76.685861,sunny,medium,2,drinks,motorcycle,0.0,no,metropolitian,17.0,MYS,9.33,4,5,Wednesday,0,10.0,17.0,afternoon
JAPRES09DEL01 ,21.0,4.7,26.911378,75.789034,26.921378,75.799034,sunny,low,3,meal,motorcycle,1.0,no,metropolitian,16.0,JAP,1.49,3,3,Thursday,0,10.0,9.0,morning
CHENRES04DEL02 ,35.0,4.7,13.02978,80.208812,13.10978,80.288812,sunny,jam,1,meal,electric_scooter,1.0,no,metropolitian,27.0,CHEN,12.42,4,6,Saturday,1,5.0,20.0,evening
MYSRES09DEL01 ,20.0,4.5,12.323194,76.630583,12.363194,76.670583,fog,high,1,meal,motorcycle,1.0,no,metropolitian,26.0,MYS,6.22,17,3,Thursday,0,5.0,12.0,morning
PUNERES19DEL03 ,23.0,4.6,18.563934,73.915367,18.653934,74.005367,fog,jam,3,snack,motorcycle,2.0,yes,metropolitian,46.0,PUNE,13.79,31,3,Thursday,0,15.0,21.0,evening
KOLRES18DEL03 ,37.0,5.0,22.569367,88.433187,22.629367,88.493187,sunny,jam,3,buffet,motorcycle,0.0,no,metropolitian,29.0,KOL,9.08,17,2,Thursday,0,10.0,19.0,evening
BANGRES14DEL03 ,26.0,4.8,12.949934,77.699386,13.009934,77.759386,sandstorms,jam,3,snack,motorcycle,1.0,no,metropolitian,23.0,BANG,9.32,3,9,Saturday,1,5.0,19.0,evening
SURRES09DEL02 ,29.0,5.0,21.175975,72.795503,21.255975,72.875503,sandstorms,low,2,snack,scooter,,no,urban,11.0,SUR,12.16,27,3,Sunday,1,15.0,22.0,night
INDORES09DEL01 ,26.0,4.9,22.725835,75.887648,22.835835,75.997648,stormy,medium,2,snack,motorcycle,0.0,no,metropolitian,28.0,INDO,16.64,25,3,Friday,0,15.0,17.0,afternoon
PUNERES09DEL03 ,29.0,4.8,18.536562,73.896485,18.596562,73.956485,cloudy,jam,3,meal,motorcycle,1.0,no,metropolitian,25.0,PUNE,9.19,3,11,Thursday,0,5.0,19.0,evening
RANCHIRES01DEL02 ,29.0,4.7,23.416792,85.316842,23.436792,85.336842,sandstorms,low,1,snack,motorcycle,0.0,no,metropolitian,11.0,RANCHI,3.02,3,3,Thursday,0,15.0,10.0,morning
LUDHRES010DEL03 ,21.0,4.9,30.89286,75.822199,30.92286,75.852199,windy,medium,2,meal,scooter,1.0,no,metropolitian,26.0,LUDH,4.4,15,2,Tuesday,0,10.0,18.0,evening
MYSRES13DEL02 ,22.0,4.3,12.310972,76.659264,12.330972,76.679264,stormy,low,3,meal,motorcycle,1.0,no,metropolitian,23.0,MYS,3.11,3,7,Sunday,1,15.0,10.0,morning
JAPRES18DEL02 ,31.0,4.0,26.913987,75.752891,26.993987,75.832891,fog,medium,2,snack,motorcycle,2.0,no,metropolitian,39.0,JAP,11.92,18,3,Friday,0,15.0,17.0,afternoon
COIMBRES11DEL02 ,20.0,4.5,11.001753,76.986241,11.021753,77.006241,fog,low,2,snack,motorcycle,0.0,no,,11.0,COIMB,3.12,4,3,Friday,0,10.0,8.0,morning
VADRES13DEL02 ,30.0,3.9,22.310237,73.158921,22.390237,73.238921,stormy,jam,1,drinks,electric_scooter,,no,metropolitian,32.0,VAD,12.12,4,6,Saturday,1,15.0,19.0,evening
BANGRES01DEL01 ,36.0,4.8,12.933284,77.615428,13.003284,77.685428,fog,medium,3,snack,motorcycle,1.0,no,metropolitian,43.0,BANG,10.87,3,6,Friday,0,15.0,17.0,afternoon
MYSRES08DEL01 ,24.0,4.7,12.297954,76.665169,12.337954,76.705169,fog,medium,2,buffet,scooter,,no,metropolitian,13.0,MYS,6.22,19,3,Saturday,1,10.0,15.0,afternoon
MYSRES15DEL01 ,32.0,4.7,12.352058,76.60665,12.362058,76.61665,windy,low,1,buffet,electric_scooter,0.0,no,metropolitian,25.0,MYS,1.55,21,3,Monday,0,10.0,9.0,morning
CHENRES02DEL03 ,25.0,5.0,13.086438,80.220672,13.146439,80.280672,windy,medium,2,drinks,motorcycle,0.0,no,metropolitian,27.0,CHEN,9.31,19,3,Saturday,1,5.0,18.0,evening
HYDRES12DEL01 ,27.0,4.5,17.429585,78.392621,17.469585,78.432621,windy,medium,1,drinks,scooter,1.0,no,metropolitian,29.0,HYD,6.15,28,3,Monday,0,15.0,15.0,afternoon
BANGRES07DEL01 ,32.0,4.1,12.978453,77.643685,13.048453,77.713685,sandstorms,medium,3,buffet,motorcycle,1.0,no,metropolitian,33.0,BANG,10.87,29,3,Tuesday,0,15.0,18.0,evening
CHENRES09DEL01 ,23.0,4.7,13.044694,80.26147,13.084694,80.30147,fog,medium,2,drinks,motorcycle,1.0,no,urban,19.0,CHEN,6.21,17,3,Thursday,0,5.0,16.0,afternoon
BANGRES04DEL02 ,39.0,4.4,12.98041,77.640489,13.11041,77.770489,sunny,medium,3,meal,motorcycle,1.0,no,metropolitian,33.0,BANG,20.18,29,3,Tuesday,0,5.0,18.0,evening
VADRES04DEL03 ,20.0,4.8,,,,,fog,jam,2,snack,motorcycle,1.0,no,metropolitian,28.0,VAD,,21,3,Monday,0,5.0,19.0,evening
JAPRES13DEL02 ,20.0,4.8,26.846156,75.8023,26.926156,75.8823,windy,medium,1,drinks,electric_scooter,0.0,no,,15.0,JAP,11.92,3,4,Sunday,1,10.0,18.0,evening
ALHRES07DEL03 ,29.0,4.6,25.449659,81.839744,25.479659,81.869744,stormy,jam,2,meal,scooter,1.0,no,metropolitian,29.0,ALH,4.49,15,2,Tuesday,0,15.0,20.0,evening
JAPRES06DEL03 ,26.0,4.9,26.911927,75.797282,27.051927,75.937282,stormy,low,1,meal,scooter,1.0,no,metropolitian,18.0,JAP,20.85,29,3,Tuesday,0,5.0,22.0,night
KOCRES03DEL01 ,25.0,5.0,10.020683,76.310631,10.030683,76.320631,stormy,low,2,meal,motorcycle,1.0,no,metropolitian,14.0,KOC,1.56,13,2,Sunday,1,5.0,10.0,morning
BANGRES13DEL01 ,34.0,4.7,12.935662,77.61413,12.975662,77.65413,windy,medium,2,snack,motorcycle,1.0,no,metropolitian,30.0,BANG,6.21,4,3,Friday,0,15.0,16.0,afternoon
GOARES02DEL01 ,31.0,4.9,15.585658,73.743606,15.625658,73.783606,sunny,high,3,snack,motorcycle,0.0,no,metropolitian,28.0,GOA,6.18,13,2,Sunday,1,15.0,14.0,afternoon
RANCHIRES03DEL02 ,24.0,4.7,,,,,fog,jam,3,snack,motorcycle,1.0,no,metropolitian,39.0,RANCHI,,16,3,Wednesday,0,5.0,20.0,evening
HYDRES12DEL03 ,30.0,4.9,17.429585,78.392621,17.519585,78.482621,cloudy,medium,1,meal,motorcycle,0.0,no,metropolitian,30.0,HYD,13.83,4,2,Friday,0,15.0,19.0,evening
JAPRES07DEL02 ,36.0,4.8,26.766536,75.837333,26.896536,75.967333,sandstorms,medium,3,buffet,motorcycle,1.0,no,metropolitian,36.0,JAP,19.37,20,3,Sunday,1,5.0,18.0,evening
JAPRES13DEL03 ,36.0,4.4,26.846156,75.8023,26.986156,75.9423,fog,low,3,snack,motorcycle,,no,metropolitian,37.0,JAP,20.86,29,3,Tuesday,0,15.0,23.0,night
JAPRES18DEL03 ,26.0,4.7,26.913987,75.752891,27.053987,75.892891,cloudy,jam,3,meal,motorcycle,1.0,no,metropolitian,43.0,JAP,20.85,3,4,Sunday,1,5.0,19.0,evening
VADRES05DEL01 ,30.0,4.6,22.310526,73.170937,22.420526,73.280937,sunny,low,1,buffet,scooter,1.0,no,,29.0,VAD,16.66,27,3,Sunday,1,10.0,23.0,night
AURGRES02DEL03 ,20.0,4.8,,,,,stormy,medium,1,drinks,scooter,1.0,no,metropolitian,25.0,AURG,,2,11,Wednesday,0,15.0,18.0,evening
BANGRES17DEL02 ,33.0,4.7,12.972532,77.608179,13.022532,77.658179,fog,medium,1,buffet,electric_scooter,1.0,no,urban,15.0,BANG,7.76,3,9,Saturday,1,15.0,18.0,evening
RANCHIRES14DEL01 ,,,,,,,sandstorms,jam,2,snack,scooter,0.0,no,metropolitian,24.0,RANCHI,,3,2,Thursday,0,,,
MUMRES20DEL03 ,34.0,4.0,19.103249,72.846749,19.193249,72.936749,windy,jam,3,snack,motorcycle,2.0,no,metropolitian,39.0,MUM,13.77,3,12,Saturday,1,5.0,21.0,evening
HYDRES14DEL02 ,36.0,4.6,17.426228,78.407495,17.506228,78.487495,windy,low,3,buffet,motorcycle,1.0,no,metropolitian,20.0,HYD,12.29,4,4,Monday,0,10.0,23.0,night
KNPRES02DEL02 ,33.0,4.6,26.471617,80.313564,26.491617,80.333564,fog,low,2,buffet,motorcycle,1.0,no,metropolitian,15.0,KNP,2.98,2,11,Wednesday,0,10.0,11.0,morning
AURGRES19DEL01 ,22.0,4.8,19.866969,75.318894,19.976969,75.428894,sandstorms,low,2,drinks,motorcycle,1.0,no,metropolitian,16.0,AURG,16.79,18,2,Friday,0,15.0,22.0,night
PUNERES18DEL01 ,38.0,4.7,18.593481,73.785901,18.603481,73.795901,sunny,low,1,drinks,scooter,1.0,no,metropolitian,19.0,PUNE,1.53,19,3,Saturday,1,15.0,11.0,morning
BANGRES08DEL02 ,27.0,4.9,12.906229,77.596791,12.986229,77.676791,fog,low,1,drinks,scooter,0.0,no,metropolitian,20.0,BANG,12.42,3,2,Thursday,0,15.0,23.0,night
KNPRES16DEL01 ,32.0,4.8,26.482581,80.315628,26.552581,80.385628,sunny,jam,1,meal,scooter,1.0,no,metropolitian,25.0,KNP,10.44,14,2,Monday,0,10.0,21.0,evening
BANGRES010DEL02 ,26.0,4.8,12.933298,77.614293,13.013298,77.694293,cloudy,jam,3,snack,motorcycle,1.0,no,metropolitian,43.0,BANG,12.42,27,3,Sunday,1,10.0,19.0,evening
INDORES03DEL02 ,29.0,4.5,22.751857,75.866699,22.881857,75.996699,windy,low,3,drinks,motorcycle,0.0,no,urban,15.0,INDO,19.66,3,4,Sunday,1,10.0,22.0,night
COIMBRES16DEL02 ,31.0,4.5,11.010375,76.95295,11.090375,77.03295,sunny,jam,3,buffet,motorcycle,0.0,no,urban,29.0,COIMB,12.46,4,6,Saturday,1,15.0,20.0,evening
HYDRES20DEL01 ,28.0,4.6,17.483216,78.552111,17.523216,78.592111,stormy,high,1,drinks,motorcycle,0.0,no,metropolitian,14.0,HYD,6.15,26,3,Saturday,1,15.0,12.0,morning
AGRRES08DEL03 ,21.0,4.8,27.160934,78.044095,27.220934,78.104095,sunny,medium,2,buffet,motorcycle,1.0,no,metropolitian,11.0,AGR,8.93,2,11,Wednesday,0,5.0,18.0,evening
COIMBRES15DEL02 ,21.0,4.0,11.006686,76.951736,11.056686,77.001736,sandstorms,low,3,buffet,motorcycle,,no,metropolitian,19.0,COIMB,7.79,28,3,Monday,0,5.0,22.0,night
RANCHIRES12DEL02 ,30.0,4.9,,,,,windy,low,2,drinks,motorcycle,1.0,no,metropolitian,29.0,RANCHI,,18,3,Friday,0,10.0,23.0,night
ALHRES05DEL01 ,29.0,4.7,25.457687,81.835585,25.497687,81.875585,cloudy,medium,1,buffet,motorcycle,1.0,no,urban,11.0,ALH,5.99,2,11,Wednesday,0,5.0,15.0,afternoon
MUMRES01DEL01 ,20.0,4.8,19.12663,72.829976,19.13663,72.839976,sunny,high,2,snack,motorcycle,0.0,no,metropolitian,14.0,MUM,1.53,28,3,Monday,0,10.0,11.0,morning
AURGRES14DEL03 ,28.0,5.0,19.875016,75.322405,19.965016,75.412405,windy,low,3,snack,motorcycle,0.0,no,urban,15.0,AURG,13.74,16,2,Wednesday,0,10.0,22.0,night
MUMRES13DEL01 ,25.0,4.7,19.178321,72.834715,19.248321,72.904715,sandstorms,low,3,meal,motorcycle,1.0,no,metropolitian,16.0,MUM,10.71,16,3,Wednesday,0,10.0,23.0,night
PUNERES16DEL01 ,,,18.536718,73.830327,18.646718,73.940327,,,0,buffet,motorcycle,1.0,yes,urban,43.0,PUNE,16.85,3,8,Wednesday,0,,,
CHENRES14DEL02 ,38.0,4.8,13.026279,80.174568,13.046279,80.194568,stormy,low,2,buffet,motorcycle,1.0,no,metropolitian,20.0,CHEN,3.1,28,3,Monday,0,5.0,10.0,morning
HYDRES06DEL03 ,39.0,4.9,17.455894,78.375467,17.485894,78.405467,stormy,low,2,drinks,motorcycle,1.0,no,metropolitian,26.0,HYD,4.61,3,3,Thursday,0,10.0,22.0,night
SURRES18DEL03 ,26.0,4.9,21.149834,72.778666,21.209834,72.838666,windy,medium,2,snack,scooter,0.0,no,metropolitian,26.0,SUR,9.12,13,3,Sunday,1,5.0,17.0,afternoon
COIMBRES02DEL01 ,33.0,4.4,11.022477,76.995667,11.092477,77.065667,windy,jam,2,meal,motorcycle,0.0,no,urban,43.0,COIMB,10.91,14,3,Monday,0,15.0,21.0,evening
VADRES13DEL03 ,24.0,4.6,22.310237,73.158921,22.370237,73.218921,sandstorms,medium,3,snack,motorcycle,1.0,no,urban,25.0,VAD,9.09,3,1,Monday,0,10.0,18.0,evening
COIMBRES16DEL01 ,24.0,4.9,11.010375,76.95295,11.050375,76.99295,fog,medium,3,buffet,motorcycle,1.0,no,metropolitian,28.0,COIMB,6.23,21,3,Monday,0,10.0,15.0,afternoon
INDORES13DEL03 ,33.0,4.5,22.745049,75.892471,22.835049,75.982471,stormy,low,1,buffet,scooter,0.0,no,metropolitian,17.0,INDO,13.61,3,10,Monday,0,15.0,22.0,night
INDORES12DEL03 ,35.0,4.2,22.74806,75.8934,22.83806,75.9834,windy,jam,2,drinks,motorcycle,1.0,no,metropolitian,44.0,INDO,13.61,20,3,Sunday,1,10.0,19.0,evening
MUMRES13DEL03 ,27.0,4.2,19.178321,72.834715,19.268321,72.924715,stormy,jam,3,buffet,motorcycle,1.0,no,metropolitian,33.0,MUM,13.76,4,6,Saturday,1,5.0,20.0,evening
CHENRES06DEL02 ,,,13.054347,80.257221,13.104347,80.307221,cloudy,medium,2,snack,scooter,1.0,no,urban,19.0,CHEN,7.76,15,3,Tuesday,0,5.0,18.0,evening
BANGRES06DEL03 ,29.0,4.5,12.979096,77.640625,13.009096,77.670625,sunny,medium,3,snack,motorcycle,0.0,no,metropolitian,15.0,BANG,4.66,4,3,Friday,0,5.0,18.0,evening
AGRRES11DEL02 ,34.0,4.7,27.163303,78.057044,27.293303,78.187044,fog,low,2,buffet,scooter,1.0,no,metropolitian,27.0,AGR,19.34,2,12,Friday,0,10.0,23.0,night
KNPRES15DEL02 ,20.0,4.7,26.482419,80.320939,26.502419,80.340939,cloudy,high,1,meal,scooter,1.0,no,metropolitian,25.0,KNP,2.98,2,11,Wednesday,0,15.0,11.0,morning
VADRES13DEL01 ,29.0,4.8,22.310237,73.158921,22.350237,73.198921,sunny,high,2,drinks,motorcycle,1.0,no,metropolitian,18.0,VAD,6.06,4,5,Wednesday,0,5.0,13.0,afternoon
VADRES01DEL03 ,22.0,4.9,22.307898,73.167788,22.367898,73.227788,stormy,medium,1,snack,scooter,0.0,no,metropolitian,21.0,VAD,9.09,4,5,Wednesday,0,5.0,18.0,evening
AGRRES03DEL01 ,35.0,4.9,27.160832,78.011608,27.230832,78.081608,cloudy,jam,3,buffet,motorcycle,2.0,no,metropolitian,53.0,AGR,10.42,18,2,Friday,0,15.0,21.0,evening
KOCRES14DEL01 ,32.0,4.4,10.027014,76.308053,10.137014,76.418053,sandstorms,jam,3,drinks,motorcycle,3.0,no,metropolitian,42.0,KOC,17.16,2,12,Friday,0,10.0,21.0,evening
LUDHRES18DEL01 ,28.0,4.9,30.890184,75.829615,31.000184,75.939615,sunny,jam,1,snack,motorcycle,1.0,no,metropolitian,20.0,LUDH,16.11,14,2,Monday,0,15.0,21.0,evening
